candidate_id,split_idx,sharpe_ratio,total_return,max_drawdown,trade_count,dataset,selection_score,eligible_for_selection,family,strategy_name,candidate_label,params_json,fast_window,slow_window
"ma_crossover_ls|fast_window=6,slow_window=36",0,-0.14464829405195137,-0.018164615536908856,-0.15301261849646497,229,train,-0.018164615536908856,True,ma_crossover_ls,ma_crossover_ls,"fast_window=6, slow_window=36","{""fast_window"": 6, ""slow_window"": 36}",6,36
"ma_crossover_ls|fast_window=6,slow_window=36",1,-2.2362841793193176,-0.0533248736408475,-0.13681090264492513,246,train,-0.0533248736408475,True,ma_crossover_ls,ma_crossover_ls,"fast_window=6, slow_window=36","{""fast_window"": 6, ""slow_window"": 36}",6,36
"ma_crossover_ls|fast_window=6,slow_window=48",0,-0.7653983154972731,-0.04068205646193758,-0.13456972469134842,186,train,-0.04068205646193758,True,ma_crossover_ls,ma_crossover_ls,"fast_window=6, slow_window=48","{""fast_window"": 6, ""slow_window"": 48}",6,48
"ma_crossover_ls|fast_window=6,slow_window=48",1,-2.5780002343429573,-0.06044881500144379,-0.1245692853913758,195,train,-0.06044881500144379,True,ma_crossover_ls,ma_crossover_ls,"fast_window=6, slow_window=48","{""fast_window"": 6, ""slow_window"": 48}",6,48
"ma_crossover_ls|fast_window=6,slow_window=72",0,1.9288765383090505,0.06018803141964008,-0.1411492689412257,147,train,0.06018803141964008,True,ma_crossover_ls,ma_crossover_ls,"fast_window=6, slow_window=72","{""fast_window"": 6, ""slow_window"": 72}",6,72
"ma_crossover_ls|fast_window=6,slow_window=72",1,-0.11094587781184728,-0.00702565163131419,-0.10296747801933148,153,train,-0.00702565163131419,True,ma_crossover_ls,ma_crossover_ls,"fast_window=6, slow_window=72","{""fast_window"": 6, ""slow_window"": 72}",6,72
"ma_crossover_ls|fast_window=6,slow_window=96",0,-3.4894506603016673,-0.12627116162195706,-0.24630467241418252,140,train,-0.12627116162195706,True,ma_crossover_ls,ma_crossover_ls,"fast_window=6, slow_window=96","{""fast_window"": 6, ""slow_window"": 96}",6,96
"ma_crossover_ls|fast_window=6,slow_window=96",1,-0.746549461358924,-0.02103213962300913,-0.093366691373992,122,train,-0.02103213962300913,True,ma_crossover_ls,ma_crossover_ls,"fast_window=6, slow_window=96","{""fast_window"": 6, ""slow_window"": 96}",6,96
"ma_crossover_ls|fast_window=72,slow_window=144",0,-6.640020022122801,-0.18849833624331053,-0.2542988837253227,48,train,-0.18849833624331053,True,ma_crossover_ls,ma_crossover_ls,"fast_window=72, slow_window=144","{""fast_window"": 72, ""slow_window"": 144}",72,144
"ma_crossover_ls|fast_window=72,slow_window=144",1,1.0251214447290689,0.01845046867138569,-0.07850681460592734,42,train,0.01845046867138569,True,ma_crossover_ls,ma_crossover_ls,"fast_window=72, slow_window=144","{""fast_window"": 72, ""slow_window"": 144}",72,144
"ma_crossover_ls|fast_window=72,slow_window=96",0,-0.652776156476404,-0.035763013221053935,-0.28471789902745415,73,train,-0.035763013221053935,True,ma_crossover_ls,ma_crossover_ls,"fast_window=72, slow_window=96","{""fast_window"": 72, ""slow_window"": 96}",72,96
"ma_crossover_ls|fast_window=72,slow_window=96",1,-0.750219130861367,-0.021066765668175322,-0.10440147424369861,78,train,-0.021066765668175322,True,ma_crossover_ls,ma_crossover_ls,"fast_window=72, slow_window=96","{""fast_window"": 72, ""slow_window"": 96}",72,96
"ma_crossover_ls|fast_window=96,slow_window=144",0,-2.4879678671637033,-0.07962986720307037,-0.1736410904103738,46,train,-0.07962986720307037,True,ma_crossover_ls,ma_crossover_ls,"fast_window=96, slow_window=144","{""fast_window"": 96, ""slow_window"": 144}",96,144
"ma_crossover_ls|fast_window=96,slow_window=144",1,-0.7451413071671342,-0.020880108477738416,-0.06906621355734588,48,train,-0.020880108477738416,True,ma_crossover_ls,ma_crossover_ls,"fast_window=96, slow_window=144","{""fast_window"": 96, ""slow_window"": 144}",96,144
"ma_crossover_ls|fast_window=12,slow_window=144",0,8.561533736780172,0.06723724970760031,-0.07283361969147206,15,validation,0.06723724970760031,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=144","{""fast_window"": 12, ""slow_window"": 144}",12,144
"ma_crossover_ls|fast_window=12,slow_window=144",1,0.7220842835366529,0.0024198096121989467,-0.02426702237539302,13,validation,0.0024198096121989467,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=144","{""fast_window"": 12, ""slow_window"": 144}",12,144
"ma_crossover_ls|fast_window=12,slow_window=18",0,8.181252906623014,0.06654429396565364,-0.0554407439373128,96,validation,0.06654429396565364,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=18","{""fast_window"": 12, ""slow_window"": 18}",12,18
"ma_crossover_ls|fast_window=12,slow_window=18",1,-0.45170532659122975,-0.0026473451277149707,-0.031107250444027734,96,validation,-0.0026473451277149707,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=18","{""fast_window"": 12, ""slow_window"": 18}",12,18
"ma_crossover_ls|fast_window=12,slow_window=24",0,12.934414307865442,0.10796558373609241,-0.054861821566644764,70,validation,0.10796558373609241,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=24","{""fast_window"": 12, ""slow_window"": 24}",12,24
"ma_crossover_ls|fast_window=12,slow_window=24",1,4.36718203362217,0.018384203043102388,-0.027568591605975024,70,validation,0.018384203043102388,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=24","{""fast_window"": 12, ""slow_window"": 24}",12,24
"ma_crossover_ls|fast_window=12,slow_window=36",0,8.48842417460302,0.06856257889702624,-0.05115725051239528,52,validation,0.06856257889702624,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=36","{""fast_window"": 12, ""slow_window"": 36}",12,36
"ma_crossover_ls|fast_window=12,slow_window=36",1,-4.187273598433977,-0.018565231163093814,-0.05774703895347233,48,validation,-0.018565231163093814,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=36","{""fast_window"": 12, ""slow_window"": 36}",12,36
"ma_crossover_ls|fast_window=12,slow_window=48",0,4.339686967513462,0.03314337819253001,-0.08344007003559906,48,validation,0.03314337819253001,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=48","{""fast_window"": 12, ""slow_window"": 48}",12,48
"ma_crossover_ls|fast_window=12,slow_window=48",1,-2.939316514867049,-0.013232075670785206,-0.03916989044928543,37,validation,-0.013232075670785206,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=48","{""fast_window"": 12, ""slow_window"": 48}",12,48
"ma_crossover_ls|fast_window=12,slow_window=72",0,-2.2196713226775557,-0.020033881331460977,-0.06859792186568248,28,validation,-0.020033881331460977,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=72","{""fast_window"": 12, ""slow_window"": 72}",12,72
"ma_crossover_ls|fast_window=12,slow_window=72",1,-1.9442396868973102,-0.009003318219341054,-0.034507562326218766,31,validation,-0.009003318219341054,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=72","{""fast_window"": 12, ""slow_window"": 72}",12,72
"ma_crossover_ls|fast_window=12,slow_window=96",0,4.689336982370265,0.03580945175796728,-0.05444236795793045,21,validation,0.03580945175796728,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=96","{""fast_window"": 12, ""slow_window"": 96}",12,96
"ma_crossover_ls|fast_window=12,slow_window=96",1,0.16414150236568747,3.53279880066566e-05,-0.04224503794204226,18,validation,3.53279880066566e-05,True,ma_crossover_ls,ma_crossover_ls,"fast_window=12, slow_window=96","{""fast_window"": 12, ""slow_window"": 96}",12,96
"ma_crossover_ls|fast_window=18,slow_window=144",0,8.450547845196816,0.0662944481035156,-0.05611876242383751,13,validation,0.0662944481035156,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=144","{""fast_window"": 18, ""slow_window"": 144}",18,144
"ma_crossover_ls|fast_window=18,slow_window=144",1,-1.1129809604842948,-0.005394109355451633,-0.027767910770909676,13,validation,-0.005394109355451633,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=144","{""fast_window"": 18, ""slow_window"": 144}",18,144
"ma_crossover_ls|fast_window=18,slow_window=24",0,4.27728024855549,0.032756796368109915,-0.041124458367156835,76,validation,0.032756796368109915,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=24","{""fast_window"": 18, ""slow_window"": 24}",18,24
"ma_crossover_ls|fast_window=18,slow_window=24",1,-11.299267079246887,-0.04855704684511557,-0.050770511747255664,80,validation,-0.04855704684511557,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=24","{""fast_window"": 18, ""slow_window"": 24}",18,24
"ma_crossover_ls|fast_window=18,slow_window=36",0,6.626298391133632,0.05239821653043555,-0.06368139407649909,42,validation,0.05239821653043555,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=36","{""fast_window"": 18, ""slow_window"": 36}",18,36
"ma_crossover_ls|fast_window=18,slow_window=36",1,-1.2290807527369194,-0.005937014357919338,-0.04483149950464138,46,validation,-0.005937014357919338,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=36","{""fast_window"": 18, ""slow_window"": 36}",18,36
"ma_crossover_ls|fast_window=18,slow_window=48",0,14.062379473251745,0.11711947147820774,-0.03979995322578278,38,validation,0.11711947147820774,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=48","{""fast_window"": 18, ""slow_window"": 48}",18,48
"ma_crossover_ls|fast_window=18,slow_window=48",1,-6.192053722957999,-0.026956345916449437,-0.046047108962764094,33,validation,-0.026956345916449437,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=48","{""fast_window"": 18, ""slow_window"": 48}",18,48
"ma_crossover_ls|fast_window=18,slow_window=72",0,0.32396329853080486,0.00024536649988544923,-0.06856942999090765,26,validation,0.00024536649988544923,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=72","{""fast_window"": 18, ""slow_window"": 72}",18,72
"ma_crossover_ls|fast_window=18,slow_window=72",1,-10.076278135901077,-0.04308137789311843,-0.0682011481292839,27,validation,-0.04308137789311843,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=72","{""fast_window"": 18, ""slow_window"": 72}",18,72
"ma_crossover_ls|fast_window=18,slow_window=96",0,-0.8520385445060676,-0.00912441470635747,-0.08567268378666071,19,validation,-0.00912441470635747,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=96","{""fast_window"": 18, ""slow_window"": 96}",18,96
"ma_crossover_ls|fast_window=18,slow_window=96",1,-3.610574342671331,-0.015957318841186632,-0.05788290451595168,18,validation,-0.015957318841186632,True,ma_crossover_ls,ma_crossover_ls,"fast_window=18, slow_window=96","{""fast_window"": 18, ""slow_window"": 96}",18,96
"ma_crossover_ls|fast_window=24,slow_window=144",0,14.452930258504868,0.11757585634885595,-0.03144437619868157,13,validation,0.11757585634885595,True,ma_crossover_ls,ma_crossover_ls,"fast_window=24, slow_window=144","{""fast_window"": 24, ""slow_window"": 144}",24,144
"ma_crossover_ls|fast_window=24,slow_window=144",1,2.6747917891852357,0.010751322819638857,-0.025865513120913675,8,validation,0.010751322819638857,True,ma_crossover_ls,ma_crossover_ls,"fast_window=24, slow_window=144","{""fast_window"": 24, ""slow_window"": 144}",24,144
"ma_crossover_ls|fast_window=24,slow_window=36",0,1.619840157067829,0.010764158445310158,-0.06504400702071289,50,validation,0.010764158445310158,True,ma_crossover_ls,ma_crossover_ls,"fast_window=24, slow_window=36","{""fast_window"": 24, ""slow_window"": 36}",24,36
"ma_crossover_ls|fast_window=24,slow_window=36",1,-6.449495383268381,-0.028009336145338126,-0.05779117062771422,46,validation,-0.028009336145338126,True,ma_crossover_ls,ma_crossover_ls,"fast_window=24, slow_window=36","{""fast_window"": 24, ""slow_window"": 36}",24,36
"ma_crossover_ls|fast_window=24,slow_window=48",0,8.834300730608208,0.07114387667445886,-0.06096783383162829,34,validation,0.07114387667445886,True,ma_crossover_ls,ma_crossover_ls,"fast_window=24, slow_window=48","{""fast_window"": 24, ""slow_window"": 48}",24,48
