candidate_id,split_idx,sharpe_ratio,total_return,max_drawdown,trade_count,dataset,selection_score,eligible_for_selection,family,strategy_name,candidate_label,params_json,rsi_window,long_entry_threshold,long_exit_threshold,short_entry_threshold
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=45,short_entry_threshold=70",0,6.118329748306314,0.15884233891101507,-0.05589625071220583,130,train,6.118329748306314,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=45, short_entry_threshold=70","{""long_entry_threshold"": 20, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 70}",14,20,45,70
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=45,short_entry_threshold=70",1,-7.420813621612639,-0.11117903800274109,-0.12675390919873875,140,train,-7.420813621612639,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=45, short_entry_threshold=70","{""long_entry_threshold"": 20, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 70}",14,20,45,70
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=45,short_entry_threshold=75",0,5.685600665172714,0.1342406226998471,-0.05724709924926308,102,train,5.685600665172714,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=45, short_entry_threshold=75","{""long_entry_threshold"": 20, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 75}",14,20,45,75
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=45,short_entry_threshold=75",1,-3.005403764034472,-0.042981651533682226,-0.06347646677063556,116,train,-3.005403764034472,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=45, short_entry_threshold=75","{""long_entry_threshold"": 20, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 75}",14,20,45,75
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=45,short_entry_threshold=80",0,7.368058965450817,0.1595339328787418,-0.03761012675899622,76,train,7.368058965450817,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=45, short_entry_threshold=80","{""long_entry_threshold"": 20, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 80}",14,20,45,80
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=45,short_entry_threshold=80",1,-0.4310626906981348,-0.006711713296696189,-0.05905240074446927,87,train,-0.4310626906981348,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=45, short_entry_threshold=80","{""long_entry_threshold"": 20, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 80}",14,20,45,80
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=50,short_entry_threshold=70",0,6.517367265455573,0.16862125109123804,-0.05677361229807354,136,train,6.517367265455573,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=50, short_entry_threshold=70","{""long_entry_threshold"": 20, ""long_exit_threshold"": 50, ""rsi_window"": 14, ""short_entry_threshold"": 70}",14,20,50,70
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=50,short_entry_threshold=70",1,-6.674858609629803,-0.09589681616090956,-0.11883212675234578,144,train,-6.674858609629803,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=50, short_entry_threshold=70","{""long_entry_threshold"": 20, ""long_exit_threshold"": 50, ""rsi_window"": 14, ""short_entry_threshold"": 70}",14,20,50,70
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=50,short_entry_threshold=75",0,5.673906895302849,0.13410860371661146,-0.05339838898300686,104,train,5.673906895302849,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=50, short_entry_threshold=75","{""long_entry_threshold"": 20, ""long_exit_threshold"": 50, ""rsi_window"": 14, ""short_entry_threshold"": 75}",14,20,50,75
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=50,short_entry_threshold=75",1,-2.987975741287227,-0.04140982329535132,-0.06594539554067802,117,train,-2.987975741287227,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=50, short_entry_threshold=75","{""long_entry_threshold"": 20, ""long_exit_threshold"": 50, ""rsi_window"": 14, ""short_entry_threshold"": 75}",14,20,50,75
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=50,short_entry_threshold=80",0,7.467149506694266,0.16234266111433432,-0.040756094176463864,75,train,7.467149506694266,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=50, short_entry_threshold=80","{""long_entry_threshold"": 20, ""long_exit_threshold"": 50, ""rsi_window"": 14, ""short_entry_threshold"": 80}",14,20,50,80
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=50,short_entry_threshold=80",1,-0.943115004430151,-0.012674639941237388,-0.059273056749628905,88,train,-0.943115004430151,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=50, short_entry_threshold=80","{""long_entry_threshold"": 20, ""long_exit_threshold"": 50, ""rsi_window"": 14, ""short_entry_threshold"": 80}",14,20,50,80
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=55,short_entry_threshold=70",0,4.432778917066702,0.11189046283327093,-0.05343126258316655,141,train,4.432778917066702,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=55, short_entry_threshold=70","{""long_entry_threshold"": 20, ""long_exit_threshold"": 55, ""rsi_window"": 14, ""short_entry_threshold"": 70}",14,20,55,70
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=55,short_entry_threshold=70",1,-7.3181024766450316,-0.10280571925568893,-0.12367188908400428,146,train,-7.3181024766450316,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=55, short_entry_threshold=70","{""long_entry_threshold"": 20, ""long_exit_threshold"": 55, ""rsi_window"": 14, ""short_entry_threshold"": 70}",14,20,55,70
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=55,short_entry_threshold=75",0,3.265824942932302,0.07499517570250919,-0.05613452771003635,104,train,3.265824942932302,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=55, short_entry_threshold=75","{""long_entry_threshold"": 20, ""long_exit_threshold"": 55, ""rsi_window"": 14, ""short_entry_threshold"": 75}",14,20,55,75
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=55,short_entry_threshold=75",1,-3.1926483589483383,-0.04332073735844892,-0.06650631276973007,118,train,-3.1926483589483383,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=55, short_entry_threshold=75","{""long_entry_threshold"": 20, ""long_exit_threshold"": 55, ""rsi_window"": 14, ""short_entry_threshold"": 75}",14,20,55,75
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=55,short_entry_threshold=80",0,4.05359378366448,0.08857722601712226,-0.0414823126220184,74,train,4.05359378366448,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=55, short_entry_threshold=80","{""long_entry_threshold"": 20, ""long_exit_threshold"": 55, ""rsi_window"": 14, ""short_entry_threshold"": 80}",14,20,55,80
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=20,long_exit_threshold=55,short_entry_threshold=80",1,-1.0391665169295339,-0.013639105786112963,-0.05699190457263725,88,train,-1.0391665169295339,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=20, long_exit_threshold=55, short_entry_threshold=80","{""long_entry_threshold"": 20, ""long_exit_threshold"": 55, ""rsi_window"": 14, ""short_entry_threshold"": 80}",14,20,55,80
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=25,long_exit_threshold=45,short_entry_threshold=70",0,5.142638339691805,0.14309345306526006,-0.06250755994514057,162,train,5.142638339691805,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=25, long_exit_threshold=45, short_entry_threshold=70","{""long_entry_threshold"": 25, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 70}",14,25,45,70
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=25,long_exit_threshold=45,short_entry_threshold=70",1,-6.95997059849542,-0.10964767254863546,-0.1308038974618687,165,train,-6.95997059849542,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=25, long_exit_threshold=45, short_entry_threshold=70","{""long_entry_threshold"": 25, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 70}",14,25,45,70
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=25,long_exit_threshold=45,short_entry_threshold=75",0,4.637549100865818,0.11882607881520948,-0.0536582501962396,134,train,4.637549100865818,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=25, long_exit_threshold=45, short_entry_threshold=75","{""long_entry_threshold"": 25, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 75}",14,25,45,75
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=25,long_exit_threshold=45,short_entry_threshold=75",1,-2.7061067960877185,-0.04133278758869596,-0.06733337691324359,141,train,-2.7061067960877185,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=25, long_exit_threshold=45, short_entry_threshold=75","{""long_entry_threshold"": 25, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 75}",14,25,45,75
"rsi_reversion_ls|rsi_window=14,long_entry_threshold=25,long_exit_threshold=45,short_entry_threshold=80",0,5.964601290667949,0.14377564814058702,-0.04493688305211152,108,train,5.964601290667949,True,rsi_reversion_ls,rsi_reversion_ls,"rsi_window=14, long_entry_threshold=25, long_exit_threshold=45, short_entry_threshold=80","{""long_entry_threshold"": 25, ""long_exit_threshold"": 45, ""rsi_window"": 14, ""short_entry_threshold"": 80}",14,25,45,80
