candidate_id,split_idx,sharpe_ratio,total_return,max_drawdown,trade_count,dataset,selection_score,eligible_for_selection,family,strategy_name,candidate_label,params_json,breakout_window,exit_window
"channel_breakout_ls|breakout_window=144,exit_window=12",0,-0.3975023100239465,-0.015797208973261378,-0.1132213981068394,70,train,-0.015797208973261378,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=144, exit_window=12","{""breakout_window"": 144, ""exit_window"": 12}",144,12
"channel_breakout_ls|breakout_window=144,exit_window=12",1,-4.8264244215217795,-0.06654354936527807,-0.10011195011828222,78,train,-0.06654354936527807,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=144, exit_window=12","{""breakout_window"": 144, ""exit_window"": 12}",144,12
"channel_breakout_ls|breakout_window=144,exit_window=24",0,-1.967916644068212,-0.0602829990721367,-0.18827905449671334,56,train,-0.0602829990721367,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=144, exit_window=24","{""breakout_window"": 144, ""exit_window"": 24}",144,24
"channel_breakout_ls|breakout_window=144,exit_window=24",1,-3.2202246503277876,-0.0525899846332992,-0.09332854960088999,57,train,-0.0525899846332992,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=144, exit_window=24","{""breakout_window"": 144, ""exit_window"": 24}",144,24
"channel_breakout_ls|breakout_window=144,exit_window=48",0,0.30447791952769265,0.000861029967102695,-0.17969676651682331,43,train,0.000861029967102695,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=144, exit_window=48","{""breakout_window"": 144, ""exit_window"": 48}",144,48
"channel_breakout_ls|breakout_window=144,exit_window=48",1,-1.6526511922722127,-0.032555199626928585,-0.08406853031997319,43,train,-0.032555199626928585,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=144, exit_window=48","{""breakout_window"": 144, ""exit_window"": 48}",144,48
"channel_breakout_ls|breakout_window=144,exit_window=6",0,1.3876199422194178,0.025866884442880066,-0.056520862843255415,94,train,0.025866884442880066,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=144, exit_window=6","{""breakout_window"": 144, ""exit_window"": 6}",144,6
"channel_breakout_ls|breakout_window=144,exit_window=6",1,-4.145866326351701,-0.05092302170759342,-0.08350894640886197,101,train,-0.05092302170759342,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=144, exit_window=6","{""breakout_window"": 144, ""exit_window"": 6}",144,6
"channel_breakout_ls|breakout_window=24,exit_window=12",0,-5.414554505495241,-0.17658569837598384,-0.2467762655839979,223,train,-0.17658569837598384,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=24, exit_window=12","{""breakout_window"": 24, ""exit_window"": 12}",24,12
"channel_breakout_ls|breakout_window=24,exit_window=12",1,-4.776860035695389,-0.09195449545098824,-0.13340071650484597,221,train,-0.09195449545098824,True,channel_breakout_ls,channel_breakout_ls,"breakout_window=24, exit_window=12","{""breakout_window"": 24, ""exit_window"": 12}",24,12
