split_idx,candidate_id,family,candidate_label,params_json,train_start,validation_start,test_start,test_end,train_sharpe_ratio,validation_sharpe_ratio,test_sharpe_ratio,train_validation_gap,validation_test_gap,test_vs_hold_gap,selection_metric
0,"ma_crossover_ls|fast_window=6,slow_window=72",ma_crossover_ls,"fast_window=6, slow_window=72","{""fast_window"": 6, ""slow_window"": 72}",2026-02-04 01:45:00+00:00,2026-02-24 01:45:00+00:00,2026-03-01 01:45:00+00:00,2026-03-06 01:40:00+00:00,1.9288765383090505,11.260715379421043,1.3375544652029308,-9.331838841111992,9.923160914218112,-4.850568500057406,sharpe_ratio
1,"ma_crossover_ls|fast_window=36,slow_window=144",ma_crossover_ls,"fast_window=36, slow_window=144","{""fast_window"": 36, ""slow_window"": 144}",2026-04-05 01:45:00+00:00,2026-04-25 01:45:00+00:00,2026-04-30 01:45:00+00:00,2026-05-05 01:40:00+00:00,1.5443101448851648,3.1116707118694196,-10.126346067935177,-1.5673605669842547,13.238016779804596,-21.325111576829148,sharpe_ratio
