fast_window,slow_window,split_idx,sharpe_ratio,total_return,max_drawdown,trade_count,dataset,selection_score,eligible_for_selection
18,24,0,-11.430430204290303,-0.388174048537948,-0.38978273879302017,338,train,-0.388174048537948,True
18,24,1,-16.10124442885485,-0.5008999397732488,-0.5194367314063292,332,train,-0.5008999397732488,True
18,24,2,-20.163119154071584,-0.47677105495220623,-0.47848647194530336,326,train,-0.47677105495220623,True
18,24,3,-28.878007851866286,-0.5283293244253324,-0.5374115302300564,342,train,-0.5283293244253324,True
18,24,4,-22.831963840701995,-0.6018498272324735,-0.6018498272324747,352,train,-0.6018498272324735,True
18,24,5,-17.094376204565123,-0.5884750038588782,-0.5895551355057742,340,train,-0.5884750038588782,True
18,30,0,-7.238595262638178,-0.2705009451444123,-0.2718917246451008,233,train,-0.2705009451444123,True
18,30,1,-11.644635808586923,-0.3995398445812468,-0.4235840363061033,231,train,-0.3995398445812468,True
18,30,2,-14.059617865257017,-0.3595675367089248,-0.3609049719559584,231,train,-0.3595675367089248,True
18,30,3,-18.805847214358998,-0.3797938086536839,-0.39876249800014485,234,train,-0.3797938086536839,True
18,30,4,-17.945993271946467,-0.5132996729460338,-0.5134470761009586,249,train,-0.5132996729460338,True
18,30,5,-12.665250477521221,-0.4820793571609496,-0.48754453397142505,233,train,-0.4820793571609496,True
18,36,0,-3.9179788091944054,-0.15949428688678813,-0.20546795174255517,188,train,-0.15949428688678813,True
18,36,1,-9.800363034112701,-0.34978287212271414,-0.38210349416939793,194,train,-0.34978287212271414,True
18,36,2,-10.166439816464766,-0.27645197638207786,-0.27855376947100563,182,train,-0.27645197638207786,True
18,36,3,-14.934422742738805,-0.3194605175330063,-0.33904001322294275,192,train,-0.3194605175330063,True
18,36,4,-15.365428376299745,-0.45981585763961347,-0.4604440683457953,198,train,-0.45981585763961347,True
18,36,5,-12.112157305237805,-0.46048353244468865,-0.47365264207348223,194,train,-0.46048353244468865,True
18,42,0,-3.781335691112817,-0.1551290520467046,-0.1836431127656194,171,train,-0.1551290520467046,True
18,42,1,-8.14419547711357,-0.29936933861152965,-0.35995829069640883,164,train,-0.29936933861152965,True
18,42,2,-10.542016780717812,-0.2836233910613961,-0.2843062896437114,165,train,-0.2836233910613961,True
18,42,3,-15.70811485243828,-0.3253956928487893,-0.34347899487901745,170,train,-0.3253956928487893,True
18,42,4,-14.419495795672526,-0.4293185357754138,-0.43057636172756353,171,train,-0.4293185357754138,True
18,42,5,-9.063046912436807,-0.36963719649140764,-0.38746808353430495,175,train,-0.36963719649140764,True
18,90,0,0.4744786654316286,0.012550825238010816,-0.13776872661193618,94,train,0.012550825238010816,True
18,90,1,-4.2251300966925855,-0.16974941788820844,-0.27017137569347716,99,train,-0.16974941788820844,True
18,90,2,-6.598048470103075,-0.18842225919447048,-0.20994931697727193,100,train,-0.18842225919447048,True
18,90,3,-7.171142120695387,-0.16354157639978245,-0.19232027735761847,92,train,-0.16354157639978245,True
18,90,4,-7.113742156378936,-0.23576663842111156,-0.27079018496478047,95,train,-0.23576663842111156,True
18,90,5,-3.675995275923052,-0.16587125475558434,-0.22215979831628452,91,train,-0.16587125475558434,True
18,96,0,0.6548182917615484,0.020665255720416324,-0.1379815422994004,90,train,0.020665255720416324,True
18,96,1,-4.437075337325337,-0.1766237920369274,-0.2883966346041664,95,train,-0.1766237920369274,True
18,96,2,-5.816162848748577,-0.16877103930872772,-0.1916887992230485,95,train,-0.16877103930872772,True
18,96,3,-6.132652249643191,-0.14206452733201672,-0.16980753089601563,87,train,-0.14206452733201672,True
18,96,4,-6.3379406386392665,-0.2133243988750379,-0.24863123266472997,92,train,-0.2133243988750379,True
18,96,5,-4.495101242600833,-0.19664475418164204,-0.23352631148543668,87,train,-0.19664475418164204,True
18,102,0,0.49987521050150574,0.013707027297919467,-0.14184250361466166,88,train,0.013707027297919467,True
