fast_window,slow_window,split_idx,sharpe_ratio,total_return,max_drawdown,trade_count,dataset,selection_score,eligible_for_selection
6,12,0,-21.10626503208651,-0.6048432187523713,-0.604949996891656,553,train,-0.6048432187523713,True
6,12,1,-29.33572489908999,-0.7516940737900656,-0.771380316343089,586,train,-0.7516940737900656,True
6,12,2,-35.10519189791612,-0.6647222804834194,-0.664762489493337,568,train,-0.6647222804834194,True
6,12,3,-41.526183023242424,-0.6998906849877483,-0.703244509655889,570,train,-0.6998906849877483,True
6,12,4,-31.927540184506828,-0.7323545239656986,-0.7345701390995474,589,train,-0.7323545239656986,True
6,12,5,-22.641434077361374,-0.7101421988926558,-0.7149718463829438,562,train,-0.7101421988926558,True
6,18,0,-16.27106399510753,-0.5106753752799775,-0.5113444108520107,404,train,-0.5106753752799775,True
6,18,1,-20.689495858741772,-0.6103921517886013,-0.6348255119978884,408,train,-0.6103921517886013,True
6,18,2,-23.26108824176773,-0.5132440028580423,-0.5138768554724589,388,train,-0.5132440028580423,True
6,18,3,-30.183458637628185,-0.5710751038888962,-0.5828272378668966,398,train,-0.5710751038888962,True
6,18,4,-25.155895641487984,-0.6407839039253329,-0.6438646622913643,418,train,-0.6407839039253329,True
6,18,5,-15.75679330385121,-0.5682457339049706,-0.5735066350041411,400,train,-0.5682457339049706,True
6,24,0,-12.376279630868918,-0.41869311691351574,-0.4186931169135154,333,train,-0.41869311691351574,True
6,24,1,-16.54035635009483,-0.5260436714159893,-0.5489104147383056,320,train,-0.5260436714159893,True
6,24,2,-20.296363683210856,-0.46646834230398426,-0.469128665277905,332,train,-0.46646834230398426,True
6,24,3,-28.814058435831065,-0.5319697812218741,-0.544597217974466,342,train,-0.5319697812218741,True
6,24,4,-20.218955462423263,-0.565872569588123,-0.5689589278449404,347,train,-0.565872569588123,True
6,24,5,-12.432277839861907,-0.48218446393763226,-0.48606702209560726,327,train,-0.48218446393763226,True
6,36,0,-6.07742513290291,-0.23495353339886457,-0.23495353339887093,241,train,-0.23495353339886457,True
6,36,1,-12.760295493207083,-0.42530010414115155,-0.46755008726160885,253,train,-0.42530010414115155,True
6,36,2,-14.456914508121956,-0.3622538413148226,-0.36335610825880105,238,train,-0.3622538413148226,True
6,36,3,-23.378869480996848,-0.4607695790024339,-0.4771028028008909,260,train,-0.4607695790024339,True
6,36,4,-18.016359272765744,-0.5150024712091155,-0.5150024712091119,262,train,-0.5150024712091155,True
6,36,5,-9.635096715429746,-0.39186364262105494,-0.39920403491518197,251,train,-0.39186364262105494,True
6,48,0,-4.7783848408225005,-0.1931173293816904,-0.1957256703970901,208,train,-0.1931173293816904,True
6,48,1,-11.811608878499227,-0.40108892287126285,-0.4541908008469733,226,train,-0.40108892287126285,True
6,48,2,-13.174755904694772,-0.33182388515022887,-0.3336039229215557,216,train,-0.33182388515022887,True
6,48,3,-20.854235942035515,-0.4211576677749963,-0.4380603134406398,222,train,-0.4211576677749963,True
6,48,4,-16.04267937410088,-0.46449567233161954,-0.46449567233162037,227,train,-0.46449567233161954,True
